case_id	feature	gene_name
PANNMS	ezh2_ko.NEG.2	ezh2_ko
PAPEAV	ezh2_ko.NEG.4	ezh2_ko
PAISNS	ezh2_ko.NEG.2	ezh2_ko
PASNEF	ezh2_ko.NEG.9	ezh2_ko
PASSRN	ezh2_ko.ZERO	ezh2_ko
PASWIJ	ezh2_ko.POS.7	ezh2_ko
PATDXC	ezh2_ko.NEG.1	ezh2_ko
PALBFW	pten_ko.POS.7	pten_ko
PALWVJ	pten_ko.POS.2	pten_ko
PALETP	pten_ko.POS.2	pten_ko
PALIIN	pten_ko.NEG.7	pten_ko
PALKUC	pten_ko.POS.3	pten_ko
PALUYS	pten_ko.NEG.5	pten_ko
PALVKK	pten_ko.POS.10	pten_ko
PAMBMJ	pten_ko.NEG.4	pten_ko
PALZZV	pten_ko.NEG.9	pten_ko
PAMEZH	pten_ko.POS.6	pten_ko
PAMMXF	pten_ko.POS.7	pten_ko
PAMVRA	pten_ko.NEG.2	pten_ko
PANBJH	pten_ko.NEG.3	pten_ko
PAMZMG	pten_ko.POS.7	pten_ko
PANBSP	pten_ko.NEG.6	pten_ko
PANUKV	pten_ko.NEG.9	pten_ko
PANYGR	pten_ko.NEG.9	pten_ko
PAPBGH	pten_ko.NEG.5	pten_ko
PAPKWN	pten_ko.NEG.1	pten_ko
PAIVHE	pten_ko.NEG.2	pten_ko
PAITEG	pten_ko.POS.6	pten_ko
PAKYZS	pten_ko.POS.9	pten_ko
PAITCI	pten_ko.NEG.4	pten_ko
PAPEFE	pten_ko.NEG.1	pten_ko
PAIXIF	pten_ko.POS.10	pten_ko
PALCBW	pten_ko.POS.9	pten_ko
PALTEG	pten_ko.POS.9	pten_ko
PAMYCE	pten_ko.POS.9	pten_ko
PAMZGT	pten_ko.POS.10	pten_ko
PANGXK	pten_ko.POS.8	pten_ko
PANJLH	pten_ko.POS.6	pten_ko
PANKFE	pten_ko.POS.9	pten_ko
PANZPV	pten_ko.POS.6	pten_ko
PANZVU	pten_ko.NEG.8	pten_ko
PAPBZI	pten_ko.ZERO	pten_ko
PANBMJ	pten_ko.POS.6	pten_ko
PAPHPE	pten_ko.POS.2	pten_ko
PAIPGU	pten_ko.POS.4	pten_ko
PALEVG	pten_ko.NEG.4	pten_ko
PANRHJ	pten_ko.POS.3	pten_ko
PAPUAR	pten_ko.POS.2	pten_ko
PAPUEB	pten_ko.NEG.5	pten_ko
PAPUNH	pten_ko.NEG.5	pten_ko
PAPZYP	pten_ko.POS.6	pten_ko
PARACM	pten_ko.POS.8	pten_ko
PANRRW	pten_ko.POS.7	pten_ko
PANLET	pten_ko.NEG.5	pten_ko
PANRVJ	pten_ko.POS.2	pten_ko
PANSBN	pten_ko.POS.3	pten_ko
PANUIF	pten_ko.POS.1	pten_ko
PANWRR	pten_ko.NEG.3	pten_ko
PAPBJE	pten_ko.POS.2	pten_ko
PAPCTS	pten_ko.NEG.5	pten_ko
PAPKXS	pten_ko.NEG.6	pten_ko
PAPTAN	pten_ko.POS.4	pten_ko
PAPTCR	pten_ko.POS.6	pten_ko
PAPUWY	pten_ko.POS.4	pten_ko
PAPVFD	pten_ko.NEG.3	pten_ko
PAPVXS	pten_ko.NEG.6	pten_ko
PAPZYZ	pten_ko.POS.6	pten_ko
PARACS	pten_ko.NEG.2	pten_ko
PARAMT	pten_ko.NEG.7	pten_ko
PARBGP	pten_ko.NEG.5	pten_ko
PARDIW	pten_ko.POS.4	pten_ko
PARFWB	pten_ko.NEG.5	pten_ko
PARDCK	pten_ko.NEG.5	pten_ko
PARGKK	pten_ko.POS.4	pten_ko
PARKGJ	pten_ko.POS.1	pten_ko
PARSBI	pten_ko.POS.1	pten_ko
PAIFXV	pten_ko.POS.9	pten_ko
PARVLK	pten_ko.NEG.2	pten_ko
PARYNK	pten_ko.NEG.2	pten_ko
PARZIP	pten_ko.NEG.3	pten_ko
PASEGA	pten_ko.NEG.1	pten_ko
PASFGG	pten_ko.NEG.5	pten_ko
PASGUT	pten_ko.POS.1	pten_ko
PASMJG	pten_ko.POS.3	pten_ko
PASMNT	pten_ko.NEG.10	pten_ko
PASNZU	pten_ko.NEG.8	pten_ko
PASPER	pten_ko.NEG.1	pten_ko
PASRFS	pten_ko.NEG.2	pten_ko
PASSRS	pten_ko.NEG.9	pten_ko
PASTCN	pten_ko.NEG.1	pten_ko
PASTKC	pten_ko.POS.8	pten_ko
PASUCB	pten_ko.NEG.7	pten_ko
PASUYG	pten_ko.POS.2	pten_ko
PASVRU	pten_ko.NEG.4	pten_ko
PASWFB	pten_ko.NEG.5	pten_ko
PASWVY	pten_ko.NEG.6	pten_ko
PASXGP	pten_ko.NEG.8	pten_ko
PASZPI	pten_ko.POS.4	pten_ko
PATDWN	pten_ko.NEG.3	pten_ko
PATDXG	pten_ko.NEG.7	pten_ko
PATEKG	pten_ko.POS.9	pten_ko
PATEPF	pten_ko.NEG.5	pten_ko
PATESI	pten_ko.NEG.4	pten_ko
PATFCY	pten_ko.NEG.3	pten_ko
PATFXV	pten_ko.POS.1	pten_ko
PATHVK	pten_ko.ZERO	pten_ko
PATINJ	pten_ko.NEG.3	pten_ko
PANXJL	pten_ko.POS.7	pten_ko
PAPLSD	pten_ko.POS.5	pten_ko
PAPTFZ	pten_ko.NEG.4	pten_ko
PAPTLV	pten_ko.POS.8	pten_ko
PAPVRN	pten_ko.POS.9	pten_ko
PAKZRH	pten_ko.POS.5	pten_ko
PANZRV	pten_ko.POS.1	pten_ko
PAPICY	pten_ko.POS.7	pten_ko
PAPTDH	pten_ko.POS.3	pten_ko
PARFRE	pten_ko.NEG.4	pten_ko
PARJVP	pten_ko.NEG.1	pten_ko
PARNNC	pten_ko.POS.3	pten_ko
PARZHA	pten_ko.POS.1	pten_ko
PASCFC	pten_ko.POS.5	pten_ko
PASCTR	pten_ko.POS.1	pten_ko
PASJZC	pten_ko.ZERO	pten_ko
PASMDM	pten_ko.POS.8	pten_ko
PASNML	pten_ko.NEG.5	pten_ko
PASPBZ	pten_ko.NEG.5	pten_ko
PASUML	pten_ko.POS.3	pten_ko
PASZKE	pten_ko.NEG.5	pten_ko
PATAYJ	pten_ko.NEG.1	pten_ko
PATGJU	pten_ko.POS.8	pten_ko
PATHKB	pten_ko.NEG.5	pten_ko
PASGAP	pten_ko.POS.9	pten_ko
PASHFA	pten_ko.POS.8	pten_ko
PARBAJ	pten_ko.NEG.2	pten_ko
PARHAM	pten_ko.POS.2	pten_ko
PASNPG	pten_ko.NEG.3	pten_ko
PASYPX	pten_ko.NEG.5	pten_ko
PATYIL	pten_ko.NEG.4	pten_ko
PAUDDK	pten_ko.POS.7	pten_ko
PALNVP	pten_ko.POS.3	pten_ko
PALXTB	pten_ko.POS.8	pten_ko
PAMNLH	pten_ko.NEG.9	pten_ko
PANNMS	pten_ko.NEG.1	pten_ko
PAPEAV	pten_ko.NEG.1	pten_ko
PAISNS	pten_ko.POS.2	pten_ko
PASNEF	pten_ko.NEG.2	pten_ko
PASSRN	pten_ko.POS.2	pten_ko
PASWIJ	pten_ko.POS.8	pten_ko
PATDXC	pten_ko.POS.1	pten_ko
PALBFW	yap1.NEG.2	yap1
PALWVJ	yap1.NEG.1	yap1
PALETP	yap1.NEG.2	yap1
PALIIN	yap1.NEG.8	yap1
PALKUC	yap1.ZERO	yap1
PALUYS	yap1.NEG.5	yap1
PALVKK	yap1.OUTLIER	yap1
PAMBMJ	yap1.POS.4	yap1
PALZZV	yap1.NEG.13	yap1
PAMEZH	yap1.POS.2	yap1
PAMMXF	yap1.NEG.6	yap1
PAMVRA	yap1.NEG.3	yap1
PANBJH	yap1.NEG.6	yap1
PAMZMG	yap1.NEG.11	yap1
PANBSP	yap1.NEG.3	yap1
PANUKV	yap1.NEG.9	yap1
PANYGR	yap1.NEG.5	yap1
PAPBGH	yap1.NEG.5	yap1
PAPKWN	yap1.POS.6	yap1
PAIVHE	yap1.POS.2	yap1
PAITEG	yap1.POS.6	yap1
PAKYZS	yap1.POS.4	yap1
PAITCI	yap1.POS.7	yap1
PAPEFE	yap1.POS.2	yap1
PAIXIF	yap1.POS.10	yap1
PALCBW	yap1.OUTLIER	yap1
PALTEG	yap1.NEG.6	yap1
PAMYCE	yap1.POS.4	yap1
PAMZGT	yap1.NEG.1	yap1
PANGXK	yap1.OUTLIER	yap1
PANJLH	yap1.POS.6	yap1
PANKFE	yap1.POS.9	yap1
PANZPV	yap1.NEG.4	yap1
PANZVU	yap1.POS.3	yap1
PAPBZI	yap1.NEG.6	yap1
PANBMJ	yap1.NEG.2	yap1
PAPHPE	yap1.NEG.2	yap1
PAIPGU	yap1.POS.3	yap1
PALEVG	yap1.NEG.7	yap1
PANRHJ	yap1.POS.6	yap1
PAPUAR	yap1.NEG.11	yap1
PAPUEB	yap1.NEG.10	yap1
PAPUNH	yap1.NEG.13	yap1
PAPZYP	yap1.NEG.5	yap1
PARACM	yap1.POS.5	yap1
PANRRW	yap1.NEG.5	yap1
PANLET	yap1.NEG.1	yap1
PANRVJ	yap1.POS.8	yap1
PANSBN	yap1.OUTLIER	yap1
PANUIF	yap1.NEG.1	yap1
PANWRR	yap1.POS.2	yap1
PAPBJE	yap1.POS.3	yap1
PAPCTS	yap1.NEG.10	yap1
PAPKXS	yap1.NEG.12	yap1
PAPTAN	yap1.POS.2	yap1
PAPTCR	yap1.OUTLIER	yap1
PAPUWY	yap1.NEG.2	yap1
PAPVFD	yap1.NEG.7	yap1
PAPVXS	yap1.NEG.1	yap1
PAPZYZ	yap1.POS.5	yap1
PARACS	yap1.NEG.7	yap1
PARAMT	yap1.NEG.2	yap1
PARBGP	yap1.NEG.4	yap1
PARDIW	yap1.NEG.2	yap1
PARFWB	yap1.NEG.5	yap1
PARDCK	yap1.POS.3	yap1
PARGKK	yap1.NEG.2	yap1
PARKGJ	yap1.POS.6	yap1
PARSBI	yap1.NEG.3	yap1
PAIFXV	yap1.POS.2	yap1
PARVLK	yap1.POS.8	yap1
PARYNK	yap1.NEG.7	yap1
PARZIP	yap1.POS.3	yap1
PASEGA	yap1.POS.5	yap1
PASFGG	yap1.POS.2	yap1
PASGUT	yap1.NEG.12	yap1
PASMJG	yap1.POS.10	yap1
PASMNT	yap1.NEG.3	yap1
PASNZU	yap1.NEG.10	yap1
PASPER	yap1.NEG.4	yap1
PASRFS	yap1.NEG.7	yap1
PASSRS	yap1.ZERO	yap1
PASTCN	yap1.NEG.11	yap1
PASTKC	yap1.NEG.4	yap1
PASUCB	yap1.NEG.12	yap1
PASUYG	yap1.NEG.7	yap1
PASVRU	yap1.NEG.7	yap1
PASWFB	yap1.NEG.8	yap1
PASWVY	yap1.NEG.9	yap1
PASXGP	yap1.NEG.4	yap1
PASZPI	yap1.NEG.2	yap1
PATDWN	yap1.NEG.9	yap1
PATDXG	yap1.NEG.6	yap1
PATEKG	yap1.OUTLIER	yap1
PATEPF	yap1.NEG.7	yap1
PATESI	yap1.NEG.6	yap1
PATFCY	yap1.POS.7	yap1
PATFXV	yap1.NEG.8	yap1
PATHVK	yap1.POS.2	yap1
PATINJ	yap1.NEG.1	yap1
PANXJL	yap1.POS.10	yap1
PAPLSD	yap1.NEG.7	yap1
PAPTFZ	yap1.NEG.12	yap1
PAPTLV	yap1.NEG.2	yap1
PAPVRN	yap1.POS.4	yap1
PAKZRH	yap1.POS.4	yap1
PANZRV	yap1.NEG.1	yap1
PAPICY	yap1.POS.6	yap1
PAPTDH	yap1.POS.7	yap1
PARFRE	yap1.POS.4	yap1
PARJVP	yap1.NEG.1	yap1
PARNNC	yap1.POS.8	yap1
PARZHA	yap1.NEG.5	yap1
PASCFC	yap1.NEG.8	yap1
PASCTR	yap1.NEG.8	yap1
PASJZC	yap1.NEG.7	yap1
PASMDM	yap1.NEG.9	yap1
PASNML	yap1.POS.3	yap1
PASPBZ	yap1.POS.2	yap1
PASUML	yap1.POS.2	yap1
PASZKE	yap1.POS.2	yap1
PATAYJ	yap1.POS.2	yap1
PATGJU	yap1.POS.9	yap1
PATHKB	yap1.NEG.3	yap1
PASGAP	yap1.POS.4	yap1
PASHFA	yap1.NEG.5	yap1
PARBAJ	yap1.POS.4	yap1
PARHAM	yap1.POS.8	yap1
PASNPG	yap1.POS.5	yap1
PASYPX	yap1.NEG.2	yap1
PATYIL	yap1.POS.6	yap1
PAUDDK	yap1.POS.10	yap1
PALNVP	yap1.POS.8	yap1
PALXTB	yap1.POS.9	yap1
PAMNLH	yap1.POS.3	yap1
PANNMS	yap1.ZERO	yap1
PAPEAV	yap1.POS.3	yap1
PAISNS	yap1.POS.5	yap1
PASNEF	yap1.NEG.7	yap1
PASSRN	yap1.NEG.3	yap1
PASWIJ	yap1.NEG.6	yap1
PATDXC	yap1.POS.7	yap1
PALBFW	atm_ko.POS.3	atm_ko
PALWVJ	atm_ko.NEG.2	atm_ko
PALETP	atm_ko.POS.7	atm_ko
PALIIN	atm_ko.NEG.8	atm_ko
PALKUC	atm_ko.POS.7	atm_ko
PALUYS	atm_ko.POS.2	atm_ko
PALVKK	atm_ko.POS.4	atm_ko
PAMBMJ	atm_ko.NEG.5	atm_ko
PALZZV	atm_ko.NEG.9	atm_ko
PAMEZH	atm_ko.POS.8	atm_ko
PAMMXF	atm_ko.POS.6	atm_ko
PAMVRA	atm_ko.NEG.7	atm_ko
PANBJH	atm_ko.NEG.5	atm_ko
PAMZMG	atm_ko.POS.9	atm_ko
PANBSP	atm_ko.NEG.3	atm_ko
PANUKV	atm_ko.NEG.3	atm_ko
PANYGR	atm_ko.NEG.8	atm_ko
PAPBGH	atm_ko.NEG.6	atm_ko
PAPKWN	atm_ko.POS.3	atm_ko
PAIVHE	atm_ko.POS.2	atm_ko
PAITEG	atm_ko.POS.8	atm_ko
PAKYZS	atm_ko.POS.8	atm_ko
PAITCI	atm_ko.POS.1	atm_ko
PAPEFE	atm_ko.POS.2	atm_ko
PAIXIF	atm_ko.POS.8	atm_ko
PALCBW	atm_ko.POS.5	atm_ko
PALTEG	atm_ko.POS.9	atm_ko
PAMYCE	atm_ko.POS.9	atm_ko
PAMZGT	atm_ko.POS.9	atm_ko
PANGXK	atm_ko.POS.8	atm_ko
PANJLH	atm_ko.POS.4	atm_ko
PANKFE	atm_ko.POS.9	atm_ko
PANZPV	atm_ko.POS.6	atm_ko
PANZVU	atm_ko.NEG.9	atm_ko
PAPBZI	atm_ko.POS.2	atm_ko
PANBMJ	atm_ko.OUTLIER	atm_ko
PAPHPE	atm_ko.NEG.5	atm_ko
PAIPGU	atm_ko.POS.6	atm_ko
PALEVG	atm_ko.POS.2	atm_ko
PANRHJ	atm_ko.POS.5	atm_ko
PAPUAR	atm_ko.NEG.4	atm_ko
PAPUEB	atm_ko.NEG.2	atm_ko
PAPUNH	atm_ko.NEG.2	atm_ko
PAPZYP	atm_ko.POS.2	atm_ko
PARACM	atm_ko.POS.7	atm_ko
PANRRW	atm_ko.POS.6	atm_ko
PANLET	atm_ko.POS.1	atm_ko
PANRVJ	atm_ko.POS.2	atm_ko
PANSBN	atm_ko.POS.4	atm_ko
PANUIF	atm_ko.POS.8	atm_ko
PANWRR	atm_ko.POS.6	atm_ko
PAPBJE	atm_ko.POS.3	atm_ko
PAPCTS	atm_ko.NEG.6	atm_ko
PAPKXS	atm_ko.NEG.5	atm_ko
PAPTAN	atm_ko.POS.6	atm_ko
PAPTCR	atm_ko.POS.7	atm_ko
PAPUWY	atm_ko.POS.2	atm_ko
PAPVFD	atm_ko.NEG.4	atm_ko
PAPVXS	atm_ko.POS.2	atm_ko
PAPZYZ	atm_ko.POS.1	atm_ko
PARACS	atm_ko.NEG.2	atm_ko
PARAMT	atm_ko.NEG.7	atm_ko
PARBGP	atm_ko.NEG.5	atm_ko
PARDIW	atm_ko.NEG.3	atm_ko
PARFWB	atm_ko.NEG.4	atm_ko
PARDCK	atm_ko.POS.3	atm_ko
PARGKK	atm_ko.POS.3	atm_ko
PARKGJ	atm_ko.POS.3	atm_ko
PARSBI	atm_ko.POS.5	atm_ko
PAIFXV	atm_ko.POS.9	atm_ko
PARVLK	atm_ko.POS.5	atm_ko
PARYNK	atm_ko.POS.2	atm_ko
PARZIP	atm_ko.NEG.1	atm_ko
PASEGA	atm_ko.NEG.1	atm_ko
PASFGG	atm_ko.POS.2	atm_ko
PASGUT	atm_ko.NEG.2	atm_ko
PASMJG	atm_ko.POS.4	atm_ko
PASMNT	atm_ko.NEG.8	atm_ko
PASNZU	atm_ko.NEG.6	atm_ko
PASPER	atm_ko.NEG.2	atm_ko
PASRFS	atm_ko.NEG.5	atm_ko
PASSRS	atm_ko.NEG.8	atm_ko
PASTCN	atm_ko.POS.3	atm_ko
PASTKC	atm_ko.POS.4	atm_ko
PASUCB	atm_ko.NEG.5	atm_ko
PASUYG	atm_ko.POS.3	atm_ko
PASVRU	atm_ko.POS.3	atm_ko
PASWFB	atm_ko.NEG.3	atm_ko
PASWVY	atm_ko.NEG.5	atm_ko
PASXGP	atm_ko.NEG.5	atm_ko
PASZPI	atm_ko.POS.7	atm_ko
PATDWN	atm_ko.POS.1	atm_ko
PATDXG	atm_ko.NEG.8	atm_ko
PATEKG	atm_ko.POS.7	atm_ko
PATEPF	atm_ko.NEG.4	atm_ko
PATESI	atm_ko.NEG.3	atm_ko
PATFCY	atm_ko.NEG.7	atm_ko
PATFXV	atm_ko.POS.6	atm_ko
PATHVK	atm_ko.NEG.2	atm_ko
PATINJ	atm_ko.POS.1	atm_ko
PANXJL	atm_ko.POS.8	atm_ko
PAPLSD	atm_ko.POS.6	atm_ko
PAPTFZ	atm_ko.NEG.2	atm_ko
PAPTLV	atm_ko.POS.10	atm_ko
PAPVRN	atm_ko.POS.10	atm_ko
PAKZRH	atm_ko.POS.2	atm_ko
PANZRV	atm_ko.NEG.5	atm_ko
PAPICY	atm_ko.POS.1	atm_ko
PAPTDH	atm_ko.POS.3	atm_ko
PARFRE	atm_ko.NEG.3	atm_ko
PARJVP	atm_ko.NEG.6	atm_ko
PARNNC	atm_ko.NEG.2	atm_ko
PARZHA	atm_ko.NEG.5	atm_ko
PASCFC	atm_ko.POS.2	atm_ko
PASCTR	atm_ko.POS.2	atm_ko
PASJZC	atm_ko.NEG.1	atm_ko
PASMDM	atm_ko.POS.9	atm_ko
PASNML	atm_ko.NEG.9	atm_ko
PASPBZ	atm_ko.NEG.6	atm_ko
PASUML	atm_ko.NEG.3	atm_ko
PASZKE	atm_ko.NEG.5	atm_ko
PATAYJ	atm_ko.NEG.4	atm_ko
PATGJU	atm_ko.POS.4	atm_ko
PATHKB	atm_ko.NEG.9	atm_ko
PASGAP	atm_ko.POS.8	atm_ko
PASHFA	atm_ko.POS.5	atm_ko
PARBAJ	atm_ko.NEG.4	atm_ko
PARHAM	atm_ko.POS.3	atm_ko
PASNPG	atm_ko.NEG.3	atm_ko
PASYPX	atm_ko.NEG.9	atm_ko
PATYIL	atm_ko.NEG.4	atm_ko
PAUDDK	atm_ko.NEG.2	atm_ko
PALNVP	atm_ko.NEG.1	atm_ko
PALXTB	atm_ko.POS.3	atm_ko
PAMNLH	atm_ko.NEG.8	atm_ko
PANNMS	atm_ko.NEG.6	atm_ko
PAPEAV	atm_ko.NEG.2	atm_ko
PAISNS	atm_ko.NEG.4	atm_ko
PASNEF	atm_ko.NEG.1	atm_ko
PASSRN	atm_ko.POS.6	atm_ko
PASWIJ	atm_ko.POS.5	atm_ko
PATDXC	atm_ko.POS.3	atm_ko
